CD3only_CD8_V7_1	CD3only_CD8_V7_2	CD3only_CD8_V7_3	CD3only_CD8_V7_4	fulldel_CD8_V7_1	fulldel_CD8_V7_2	fulldel_CD8_V7_3	fulldel_CD8_V7_4
LGI2	-1.78345670263481	-1.78445642562639	-1.78567998877635	-1.76404669322225	-1.78762241221706	-1.78712538646326	-1.78818189033548	-1.78732182221338
SEPSECS	9.3552517064379	9.60608218721202	9.56564832239998	8.87419077510759	8.53593211791471	9.04037591690146	8.83252367891786	8.4488870588212
PI4K2B	9.21920348840637	8.29585111656289	9.30096722769395	9.25964463695094	9.07512969117397	8.70909406453142	8.75208974380503	9.43651288256251
ZCCHC4	9.08049749449496	8.29359067911969	9.29581635534715	8.7807227020978	9.16692265263335	9.12718940631818	8.63886462289225	9.25172930636768
ANAPC4	10.5941208746885	9.85856097603448	10.386124895152	10.3339791233033	10.8305324849976	10.8760020434684	10.8519651253026	10.6657516691426
SLC34A2	-0.289981178595719	-0.383978639463362	-0.38412779818229	-0.362515694002375	-0.368496640069753	-0.384268325200138	-0.384350981432736	-0.384284863681106
SEL1L3	10.2195382338505	10.4448199377083	10.521532660167	10.4857119580614	10.4224215462444	10.334814236883	10.0856491058537	10.6962093654979
SMIM20	9.44101988693102	8.98967459281196	9.41209675007503	8.3314354485222	9.47459623057543	9.37018035538781	9.33201009778172	8.77718428143765
RBPJ	13.4170292808635	13.3472005482682	13.4510026687735	13.7432411130384	12.8748106602553	12.8772175864676	12.8666625400847	12.8347604451238
CCKAR	0	0	0	0	0	0	0	0
TBC1D19	7.02027481439179	6.71430833955544	5.92661722544252	6.17894822959173	7.29969580941956	7.60629462337365	8.14702555118799	6.70128434191049
STIM2	9.53437275312228	9.68251342076796	8.8572099600542	9.29658613062665	9.54110287014214	10.1826324576402	9.44181504068326	9.73997640056013
PCDH7	-2.14338379644275	-2.14388942242814	-2.14450825917451	-2.13907805832322	-2.14549067107713	-2.14523929230656	-2.14577363613576	-2.14533864284722
ARAP2	11.273880409635	11.7305786289227	11.3902722765552	11.7352270966252	11.1635155886715	11.2206272190824	11.2291821216443	11.4292018531429
DTHD1	2.67539924003739	2.26954342301803	2.20379324269624	2.2791078607061	2.22128804703807	2.20255852060004	2.20182937006252	2.52957594312782
NWD2	0	0	0	0	0	0	0	0
C4orf19	3.28526910087274	3.72185017604435	3.60884187325546	3.37473025151263	3.16906919854235	3.35216757012813	3.5197545026434	3.16946656839099
RELL1	5.00028718006071	4.98140309091112	4.85692626862097	4.39526822203687	4.58455458434251	4.34997524690625	5.07197520191402	4.28782767312737
PGM2	10.7027352003445	10.9406225754971	10.3981049091781	10.6587692271513	10.5943100478928	10.5781793746113	10.6798524174007	10.662314476213
TBC1D1	8.53330094005175	8.60899367258961	6.95022106975709	6.99522397702448	8.04206576635912	8.0720657219366	7.95085482308804	7.59938642104079
PTTG2	4.91303862740018	4.36140067112797	5.05111230714178	5.39808604144454	5.31563887807598	4.48142107499761	4.98508525797164	5.31844708546984
KLF3	8.04008186432835	8.43498992281481	7.1573012657451	7.41636680308167	6.53193031547334	6.80322287263908	5.25398087928963	7.7673050691346
TLR10	0	0	0	0	0	0	0	0
TLR1	6.81220494686844	5.62577052726205	6.83389840695547	6.19360237297461	7.19134016439403	7.12600895083222	6.79950708219761	6.86815462027177
TLR6	2.43924503748717	2.50916796834395	2.49412934783045	2.8247570670135	2.43307956707315	2.43361335487914	3.17287513696018	2.433397030267
FAM114A1	0.936429358721511	0.935864449702885	0.935286911259843	0.935219602475075	1.34376873672451	0.934740110075692	0.934417259841544	0.93467558490555
TMEM156	8.50323507552176	8.97774571768103	9.25427889564705	9.06186162950223	9.73031435830362	9.54881490820889	9.25286336490138	9.47256405936467
KLHL5	6.8159013211822	7.76398518633319	7.95905061135601	7.64941073325572	7.89960280170723	8.11680317539165	6.680542488172	6.78950130444094
WDR19	7.41862837647834	6.88133480915458	6.99996651187391	6.79373548551879	6.03650430610422	7.14832589189682	6.83582094640094	6.96521551939015
RFC1	10.8331941059948	11.0729406345189	11.0506298627211	11.4843785945466	10.8907069116573	10.9110234093099	10.5325011725421	10.9384120361306
KLB	3.22590058146985	2.8022509499612	2.79997795379658	2.85447371886318	3.10229845870549	2.86301783329177	2.79654195626772	3.5051404504172
RPL9	11.2043982649458	11.1629102247133	11.15957683437	11.667675604594	10.70811488497	10.8340771991815	10.7013538401318	11.1166030187723
LIAS	8.03363298202926	8.11664961070982	8.40486936322817	8.72575773692821	8.23339053354812	8.26467011275915	7.90820159459039	8.52111493044448
UGDH	8.17723824407929	9.17115472325204	8.86496090708885	9.38964573895397	9.14777661187906	8.66097522956005	8.45248631761505	8.67928008443384
SMIM14	6.70850092347689	7.19802199047992	7.99668321029382	6.4090744036099	7.1795395130393	7.82145860132462	6.998395236907	7.28583437334134
UBE2K	10.6331029512897	10.8074580236361	10.624230048343	10.4164535874546	10.4493359281929	10.4949716675437	10.2657035581264	10.3634879910331
PDS5A	11.5513430922123	11.6448229889786	11.5844101325406	11.9543824619367	11.1443937684097	11.2802678983909	11.2802449913951	11.5551320073085
N4BP2	9.94152305588415	10.6791227907334	9.8391637775501	9.63451566614559	9.54414012985336	9.53382867363158	9.60908774466772	9.37896745006535
RHOH	11.7198239714822	11.9646433269022	11.7419431054521	12.1136148104844	11.4903764825423	11.5880390732493	11.3962419200347	11.5123049518668
CHRNA9	1.84493623586755	1.84339264390658	1.84178672115399	1.84159767838192	1.83978380040111	2.57441532419791	1.83931293594878	1.84005493306411
RBM47	4.0504098932531	4.9221357924373	4.01608210653763	4.41519364498534	4.18315107989533	3.85147676122185	3.72732243447838	3.68776675998704
NSUN7	-0.701856658721072	-0.678880620783086	-0.662626731201149	-0.705061427713786	-0.674911545061318	-0.705153767804425	-0.705215696990134	-0.705166160772127
APBB2	4.40032112448803	2.99367363362572	4.42594943589334	2.9858674424977	2.97792560183825	3.05193057395473	2.97585475297741	3.01478264956187
UCHL1	2.40920144294969	2.05743295248673	2.65939209170883	2.05582805717653	2.05423377056456	2.05463155425457	2.05382439257902	2.05447033361612
LIMCH1	0.229670027005143	0.308710259864537	0.229222001844466	0.349728716154427	0.228947372530146	0.229009142817257	0.22888394048535	0.228984091475275
PHOX2B	0	0	0	0	0	0	0	0
TMEM33	12.2052253458834	12.0434961810109	12.1558093291155	12.4657971433758	11.6477385417191	11.8105781563898	12.010487428673	12.0565644352641
DCAF4L1	2.29382074384899	2.79301197246488	2.25028010565315	2.25010789016551	2.28794840922907	2.6401043510815	2.24805270541782	2.26978593803905
SLC30A9	10.4349560147706	9.94911911401449	10.6182066600646	9.73096169317178	10.4251299798233	10.526288825873	10.4264373502571	9.65302619056751
BEND4	0.843166054962484	0.620847273708379	0.620482035779871	0.689866228906958	0.620036992187444	0.620137196243887	0.619934029527216	0.620096565113924
SHISA3	0	0	0	0	0	0	0	0
ATP8A1	10.1115108810572	10.0085489222995	10.1828598481599	10.3442297898005	9.64839978733265	10.0414455943236	9.59881722600998	9.77448159677187
GRXCR1	0	0	0	0	0	0	0	0
KCTD8	0	0	0	0	0	0	0	0
YIPF7	0	0	0	0	0	0	0	0
GUF1	9.44214230410614	9.62837107093252	9.07035617558908	9.45843057723593	9.23394159607638	9.02947120462038	9.24757493967551	9.71045837009833
GNPDA2	10.0499090404054	10.3965427657529	10.2207844148205	10.481633652858	10.1581623894672	10.2171337402373	10.0072801309708	10.4801415222249
GABRG1	-0.687211569209788	-0.638092521536542	-0.690419330789291	-0.669204499467924	-0.690560599866689	-0.690528831099927	-0.662754487153094	-0.69054171553796
GABRA2	-0.461944645376839	-0.384154036219859	-0.419677028900131	-0.463078705912494	-0.463230701754381	-0.463192903659184	-0.463269514405905	-0.463208233188208
COX7B2	-1.78345990104703	-1.75682976862201	-1.7863072256101	-1.78651229430472	-1.78879485411247	-1.78815832172429	-1.78951136817664	-1.78840989363217
GABRA4	-1.78345670263481	-1.78445642562639	-1.78567998877635	-1.76404669322225	-1.78762241221706	-1.78712538646326	-1.78818189033548	-1.78732182221338
GABRB1	0	0	0	0	0	0	0	0
COMMD8	11.38985555429	11.0667184194047	11.5930950003597	11.18601938787	11.827177008112	11.8711780573235	11.9606455592709	11.932170522701
ATP10D	7.4791633806109	7.33909791284487	7.71043448609574	7.48550818160304	8.01785595640722	7.54820094424298	7.2628320197718	8.04831312996886
CORIN	1.26513623258714	1.43446903001666	1.26394540222415	1.26387539010675	1.26321189155806	1.26337711271901	1.26304208096287	1.56099281619134
NFXL1	8.62572097181436	8.49399944682857	7.64332039135787	8.05056632754132	7.76969331639947	7.82560542776283	7.81157663678219	7.58406369622026
NIPAL1	2.49615453952826	2.28267926199057	2.1803303609255	2.77222210248268	2.17853425543893	2.17893958195341	2.17811720606868	2.1787752936932
CNGA1	1.28242572932848	1.31287817277694	1.28121985205332	1.60226755706293	1.28047705139223	1.28064436656552	1.40150781118594	1.28057652784787
TXK	10.6210083681363	11.022825193684	10.9403721986053	11.2059782034543	10.8053309054037	10.8591492618368	10.8414502793306	10.8348435117582
TEC	6.01728463526661	4.68937376708748	4.9186006150125	5.9939127131596	5.50117877763269	6.09221002947171	5.77117046966754	5.54080309395743
SLAIN2	9.18715545405921	9.09965344067193	9.16421125095528	9.76757141123249	9.17901497253899	9.22638968843756	9.41283497282856	9.45391329451386
SLC10A4	-1.75012351430288	-1.78498839220956	-1.78685998051014	-1.7871049103429	-1.78983115284931	-1.78907089165157	-1.79068694251648	-1.78937136396618
ZAR1	0	0	0	0	0	0	0	0
FRYL	10.6506658503001	10.5522285493041	10.9020441335387	11.1286198507526	10.6989496447073	10.6310141922061	10.855146263237	10.8448263112199
OCIAD1	11.7099752608524	11.7611458376989	11.9298848625582	12.0338766968624	11.6901432556202	11.7098180519078	11.9185205755806	12.025479859658
OCIAD2	11.885335920788	11.9513965161939	12.272717455673	11.6241499999048	12.7238774738735	12.7343310132501	12.7213540474295	12.8406635945792
CWH43	-0.47638743978937	-0.571924808699718	-0.572082168494925	-0.572100474310887	-0.572273820504377	-0.572230677846567	-0.541229113844379	-0.572248172124038
DCUN1D4	9.89142540965116	10.2868844699441	9.69811289994285	9.20590681320191	8.74521094598673	9.18520565659542	9.35749416768916	8.88318876636689
LRRC66	1.73438394370569	1.7334349605219	1.73246464985288	1.73235155761096	1.7312783862538	2.20042481003598	1.73100331582346	1.96203867286834
SGCB	8.29858498744963	8.10452987892304	8.0114156189092	7.45789578192444	9.16594586190288	8.80316113317924	8.51624333225306	8.37154125569842
SPATA18	-1.78345901678433	-1.77216850891061	-1.78599534724655	-1.77374702327268	-1.7882112688282	-1.78764426058921	-1.78884952288294	-1.78786835499055
USP46	8.438721960946	8.11896231127406	7.65461922583334	8.17632678638873	6.95207086946462	8.36038920475659	6.8643709651419	6.84474915338732
ERVMER34-1	-1.78345990104703	-1.75682976862201	-1.7863072256101	-1.78651229430472	-1.78879485411247	-1.78815832172429	-1.78951136817664	-1.78840989363217
RASL11B	0	0	0	0	0	0	0	0
SCFD2	7.64485039246764	8.24250586832192	8.35257402658511	7.2302449867955	7.48580500161049	7.498743079271	7.88530905742377	8.21284663127696
FIP1L1	9.23865152994725	9.2300645098411	8.68362077966384	8.8756666387276	9.48270417594857	9.50095142726807	9.37814780318228	8.74159801299586
LNX1	3.88015794545583	4.38961165947	3.82956080305655	4.33416143135056	4.33420142515038	4.00672242842279	3.97592841755131	3.85522043271639
CHIC2	7.32064980437787	7.39089044003471	7.41842553662332	7.48309147819874	7.2670822998675	7.20681392240907	8.03723561382974	7.60833223167307
GSX2	0	0	0	0	0	0	0	0
PDGFRA	1.30376173134352	1.80048532935566	1.30214881013468	1.3572475470305	1.30114992373055	1.30137528129589	1.30091808634869	1.30128393428435
KIT	3.79796859077623	3.444624642336	5.53130577629856	3.71998808932605	5.59806600514816	3.62418412596932	3.40561081567208	3.41290235765948
KDR	0.598349418227613	0.80921053758286	0.64519734389898	0.621100381899876	0.597235438613947	0.597330916520439	0.597137341512433	0.597292200692464
SRD5A3	5.34963896749429	5.10253491798444	4.75801528838735	4.48481758749117	4.5617196532499	5.40761003743103	4.92748267320091	4.35241194297248
TMEM165	9.36635081832203	9.11343482404512	9.4910606300171	9.60019516921554	9.06195467802215	8.95652704664504	9.34565488768222	8.48876062658684
CLOCK	7.84206625898199	7.92466721490571	8.14981891382504	8.9095789086579	8.27696699107039	7.75430844636786	8.09136725411953	8.86870500770789
PDCL2	-2.14321103054298	-2.13677967734274	-2.14465578725522	-2.14475984085587	-2.14591803112547	-2.14559504917522	-2.14628159645871	-2.14572269890199
NMU	0	0	0	0	0	0	0	0
EXOC1L	0	0	0	0	0	0	0	0
EXOC1	10.1656177969047	10.095910698248	9.86819499342465	9.81636517443775	10.313586441368	10.1574452995343	10.4379358465608	10.3355058518188
CEP135	9.72419507943501	9.58778032715516	9.31052050367519	9.4210078368461	9.32045090948408	9.63163429363996	9.70518796999948	9.62589563402529
CRACD	0.14011348001492	0.0460599118317507	0.0458590927150421	0.128801693420267	0.0456149759984035	0.045669884453123	0.0455585897057025	0.0456476160507742
AASDH	9.11186623795612	8.67343207044516	9.25013973332747	9.28017736619159	9.1873186290273	9.0161979404727	8.23345450147771	8.92371546102194
PPAT	10.6365331083544	10.3571785776586	10.155644304124	10.217938990677	9.76031100447059	9.32587740944573	9.45181170114878	9.7251339804049
PAICS	11.7320882695093	11.7220789335023	11.8053221900399	12.0269456545958	10.8717349112675	10.3672573802754	10.6374945974237	10.6356502138842
SRP72	12.5482960939116	12.8034329026209	12.5418156036549	12.8990863745962	12.3568481431541	12.0817970018994	12.43475127032	12.4432145859085
ARL9	1.93763310583992	1.93061859339271	2.10885311726952	2.36158706669284	1.89547871232574	1.91651593795079	1.89518214635063	1.89565019925462
SPMAP2L	-1.78345300865072	-1.78433066869342	-1.77583858181808	-1.78554541253879	-1.77754384162933	-1.78667375803095	-1.78760126619212	-1.78684620961032
HOPX	13.5531828697716	13.5389411794896	13.5614750083921	13.5861355201699	12.9768350930903	12.9995929895686	13.0531613664435	13.1250806802146
SPINK2	5.7903250947095	6.60606868643179	6.26484739933538	6.20250577544615	6.11886472431836	6.57355848429988	5.7389250421774	6.04921054268657
REST	10.9907851393431	11.2695789892069	11.1203514662404	11.0803364636737	10.4635752663407	10.6330466421879	10.0086257873012	10.6718428602782
NOA1	7.81114880020879	7.59684662354363	7.90098746211375	7.8175260039737	7.3692058862228	7.75753337760448	7.64495333090888	7.37496519452426
POLR2B	11.4940201431597	11.1684899297858	11.7776617799614	11.8681812695175	11.4316160944838	11.2041908698408	11.3503389954729	11.7474714811589
IGFBP7	2.17740936814173	2.29731510175988	2.20836506160517	2.14274346988644	2.24741404562385	2.14201981116488	2.35670220941286	2.33672602678116
ADGRL3	-0.875665467694077	-0.877662077515482	-0.818015200220677	-0.859303495866426	-0.879993860661885	-0.879967724370422	-0.880020692758705	-0.879978324960882
TECRL	-1.39786179273404	-1.39934447362309	-1.40115912999716	-1.35291414814451	-1.4038374218754	-1.40330278733574	-1.40385774365964	-1.40359411956985
EPHA5	-0.96062482975694	-0.917459242709812	-0.942649848887784	-0.965387451809493	-0.965501929408441	-0.96547345513121	-0.950896382031667	-0.965485002768306
CENPC	10.4085424903279	10.3135979290508	10.7691037205633	10.3640224126686	10.7360737481186	10.559804908848	10.6911117499005	10.5922484102813
STAP1	9.52070670039097	9.01051325651769	9.91408320180706	9.77607299716578	8.69070412748466	9.36572537336916	9.03610969238982	9.09202607918083
UBA6	11.3604313092154	10.8180119467504	11.3941260084712	11.8182754943634	11.3096929843988	11.3321030398358	11.2352746764663	11.772530039056
GNRHR	1.31533103761234	1.31478503948684	1.36111522989971	1.31416386747925	1.46803027336895	1.33220609294925	1.55099401772953	1.31364154897454
TMPRSS11D	1.0516823060263	1.24734836669294	1.19476656056596	1.05083059539205	1.06625416824168	1.05049532543708	1.05027031784808	1.05045030793974
TMPRSS11A	-0.925840418292026	-0.927795290457443	-0.930178277714259	-0.851179697304725	-0.93029142711797	-0.930266222979164	-0.930317302304704	-0.930276445492104
TMPRSS11F	-0.743138956935965	-0.720763620380537	-0.746567724079896	-0.725667439003725	-0.74669957620155	-0.697729397461725	-0.746730015658119	-0.746681953142371
TMPRSS11B	-1.32534887160046	-1.40132305373841	-1.40408231806237	-1.40444341571895	-1.4081497457449	-1.40734184273143	-1.4081968697898	-1.40778482612569
YTHDC1	9.99082815841573	10.1411221816137	10.6296053108675	10.211663223603	10.3531265483119	9.82801419681919	10.0146672796535	10.0049167211035
TMPRSS11E	4.26722694950198	3.11877131184952	3.49318034381689	3.10987193325102	3.10079399094788	4.86193778531284	3.09842276570032	3.10215658680113
UGT2B17	0	0	0	0	0	0	0	0
UGT2B15	-0.925840418292026	-0.927795290457443	-0.930178277714259	-0.851179697304725	-0.93029142711797	-0.930266222979164	-0.930317302304704	-0.930276445492104
UGT2B10	0	0	0	0	0	0	0	0
UGT2A3	0	0	0	0	0	0	0	0
UGT2B11	0	0	0	0	0	0	0	0
UGT2B7	0	0	0	0	0	0	0	0
UGT2B28	0	0	0	0	0	0	0	0
UGT2B4	0	0	0	0	0	0	0	0
UGT2A1	-2.143497462515	-2.14389780580965	-2.14438778684119	-2.1444519093686	-2.14516563851251	-2.14060296889622	-2.14538968388817	-2.14504526597589
UGT2A2	0	0	0	0	0	0	0	0
SULT1B1	1.66103033770384	1.65971942359421	2.39605189317096	1.65821479049959	1.65671580179705	1.68266895313143	1.69835759166467	1.65693849615493
SULT1E1	0	0	0	0	0	0	0	0
CSN1S1	-1.39655992667363	-1.33655795224469	-1.40076945159119	-1.40107262805058	-1.40413058416956	-1.40350613827543	-1.40416344100218	-1.40387806574324
CSN2	0	0	0	0	0	0	0	0
STATH	-1.40506465262602	-1.40633309437975	-1.39405987121267	-1.40808870787309	-1.4103209247761	-1.40971945379434	-1.41033959982736	-1.38231734655001
HTN3	-2.14321103054298	-2.13677967734274	-2.14465578725522	-2.14475984085587	-2.14591803112547	-2.14559504917522	-2.14628159645871	-2.14572269890199
HTN1	0	0	0	0	0	0	0	0
PRR27	1.42304493176793	1.32523222758201	1.27028259356678	1.48037324224602	1.26970285866248	1.26983328400738	1.26956890636857	1.26978039126606
ODAM	-1.75012351430288	-1.78498839220956	-1.78685998051014	-1.7871049103429	-1.78983115284931	-1.78907089165157	-1.79068694251648	-1.78937136396618
FDCSP	0	0	0	0	0	0	0	0
CSN3	-2.14338379644275	-2.14388942242814	-2.14450825917451	-2.13907805832322	-2.14549067107713	-2.14523929230656	-2.14577363613576	-2.14533864284722
CABS1	0	0	0	0	0	0	0	0
SMR3A	0	0	0	0	0	0	0	0
SMR3B	0	0	0	0	0	0	0	0
OPRPN	0	0	0	0	0	0	0	0
MUC7	-1.78345990104703	-1.75682976862201	-1.7863072256101	-1.78651229430472	-1.78879485411247	-1.78815832172429	-1.78951136817664	-1.78840989363217
AMTN	0	0	0	0	0	0	0	0
AMBN	-2.14338379644275	-2.14388942242814	-2.14450825917451	-2.13907805832322	-2.14549067107713	-2.14523929230656	-2.14577363613576	-2.14533864284722
ENAM	-0.160173701057909	-0.0567271927500912	-0.160514510469442	-0.160534481889712	-0.160723386541698	-0.160676407812732	-0.16077162777527	-0.112064320254243
JCHAIN	1.38706575962193	1.38628725751168	1.38549105317084	1.38539824017407	1.38451737024187	1.3847369388786	1.47007418359686	1.86065743294283
UTP3	10.1715912553503	10.0703035709555	9.853316360614	10.1890408727307	9.19947669160533	9.01549752811164	8.98001195342969	9.58861953002802
RUFY3	5.82402876608824	5.90515424889747	6.87390196027017	6.71347966677893	6.32848016708497	5.33918252041668	6.11146063935842	6.33174614854849
GRSF1	9.8488287492297	9.76645383122587	9.93290982175028	9.86891324898338	9.31120547870914	9.72852841545068	9.53323685292436	9.56118832044501
MOB1B	9.16031957963562	8.86720526635877	9.283406231747	8.93584649394283	8.00888858837487	9.08206838666418	8.36439452290669	9.38645909078423
DCK	9.25112025252436	10.110248109736	10.2081323357729	9.74697373503258	10.3121317268808	10.3802482677221	10.6847376093754	9.87863334633871
SLC4A4	4.29358448442113	4.01610739289247	4.08348335078032	3.93021127103451	4.98283336517919	4.47420996018445	5.16155875232833	4.47293453034922
GC	-2.14338379644275	-2.14388942242814	-2.14450825917451	-2.13907805832322	-2.14549067107713	-2.14523929230656	-2.14577363613576	-2.14533864284722
NPFFR2	0	0	0	0	0	0	0	0
ADAMTS3	-1.78345990104703	-1.75682976862201	-1.7863072256101	-1.78651229430472	-1.78879485411247	-1.78815832172429	-1.78951136817664	-1.78840989363217
COX18	8.39937742785393	8.14937899315929	8.17862218267689	8.66355921223606	8.3218982417746	7.93553346923871	8.34443883287071	8.17138597363807
ANKRD17	10.1102022785652	10.0300553752413	10.3011048592283	10.7769597007886	10.1178389972767	10.1233203306913	9.97384387492268	10.071461980615
ALB	1.49461124493641	1.24415078587885	1.25597451372395	1.18193685883871	1.18129575731785	1.1814554120157	1.18113166042708	1.18139068002982
AFP	-2.14336663294928	-2.14388716051772	-2.13885062573536	-2.14460760764911	-2.14553560045119	-2.14527681315786	-2.14582690492956	-2.14537909171324
AFM	0.173774089892123	0.392489839504985	0.173217095576839	0.173184363906918	0.17287425704544	0.17295146328017	0.172794916753117	0.172920158390103
RASSF6	0	0	0	0	0	0	0	0
CXCL8	2.59102565699554	2.57989797284542	2.6913805910411	4.57935730696447	2.60052722469064	2.55525463424192	2.63470881170123	2.55372518752192
CXCL6	0	0	0	0	0	0	0	0
PF4V1	0	0	0	0	0	0	0	0
CXCL1	0	0	0	0	0	0	0	0
PF4	-2.14321103054298	-2.13677967734274	-2.14465578725522	-2.14475984085587	-2.14591803112547	-2.14559504917522	-2.14628159645871	-2.14572269890199
PPBP	0	0	0	0	0	0	0	0
CXCL5	0.402781332264006	0.40248093932845	0.615331103401011	0.402139175111998	0.435912802498396	0.401885832754846	0.401715630244029	0.401851791645565
CXCL3	0	0	0	0	0	0	0	0
CXCL2	0	0	0	0	0	0	0	0
MTHFD2L	8.64177235199105	7.80543581336347	6.47011884769696	6.9534244220603	8.19632761484073	8.24119701565605	7.51990847018495	6.01504842648639
EPGN	0	0	0	0	0	0	0	0
EREG	-2.14338379644275	-2.14388942242814	-2.14450825917451	-2.13907805832322	-2.14549067107713	-2.14523929230656	-2.14577363613576	-2.14533864284722
AREG	4.15501351372458	2.72689699524032	2.72177318043852	3.59114007586778	2.71537266576274	2.71682933472037	2.71386623117036	2.7162397885302
BTC	0	0	0	0	0	0	0	0
PARM1	0	0	0	0	0	0	0	0
RCHY1	9.3699347319332	9.7726865793035	9.64045545758322	9.76935113001982	9.84873521458253	10.047543635976	9.90113699723098	10.1784853995973
THAP6	9.3374995341446	9.36104465709139	9.4132784127438	9.75690429762879	9.4609201277108	9.62381227405779	9.75118915842591	9.9330738759717
ODAPH	2.38348478992199	2.0287812377502	1.99641828203617	1.99629942310771	2.03103144962666	2.20482624293588	1.99488396240301	2.12011848559282
CDKL2	0.820146772619619	1.17035172749741	0.819144147555424	0.81908511853315	0.818525253861187	0.818664745060955	0.835807290729509	0.81860819372619
G3BP2	12.0169613746716	12.1954104060687	12.160037795899	11.6978049803538	11.9429049923276	11.6873628897713	11.7065151691399	11.5350040366145
USO1	10.9351175893699	10.6674095648662	11.2084676997544	11.2201253150443	11.1468612010249	11.1250242066571	11.1179782330206	10.9449892327767
PPEF2	-0.236194783440074	-0.182858944249873	-0.236516194781822	-0.174056167190486	-0.236713158073366	-0.236668860271069	-0.208666084991012	-0.236686825789825
NAAA	8.32626248707044	8.2174370182939	8.45663005259219	8.14370288134903	7.73037618496883	7.88739513820371	7.77980607955873	8.05599564810059
SDAD1	11.0672063268625	11.0609728247941	11.0834766664374	11.6065399534598	10.8524039036706	10.7652363209945	10.6737077754711	11.0326072167482
CXCL9	-0.832176166524506	-0.834282686179432	-0.836140061348511	-0.836151817010805	-0.749341440052322	-0.836235333220088	-0.83629134091328	-0.836246541440997
ART3	2.87300433410218	4.16349815012365	2.86317609163514	2.86258673924231	3.8872355770271	2.85835365281952	2.90902739650774	2.85777928948727
CXCL10	2.8633429715376	2.77440965418305	12.4640153613997	2.65324322999962	5.81855864335379	2.70204141244153	2.73465118772213	2.52725596209151
CXCL11	-1.14993889786905	-1.15149926056077	-1.15340899186256	-1.1366513823612	-1.11468217508653	-1.15453578571156	-1.15457149126336	-1.15454293405357
NUP54	11.5456904588893	11.2781854983383	11.2312703523158	11.6847059873629	11.0817603353983	11.2633449685861	11.1918295860889	11.3539071589813
SCARB2	5.03639742038455	6.69625884332504	4.89431434416564	6.21137632169582	6.46800072558135	6.47050551585434	6.7073357793994	6.27318810104271
FAM47E	1.77263164088485	1.77111806249056	1.76955017617433	1.76936606771324	1.76760442427326	1.79459609565188	2.53825747468751	1.76786718622045
FAM47E-STBD1	0	0	0	0	0	0	0	0
STBD1	1.495002028905	1.40046289732684	1.39994883520666	1.50247914819601	1.5699879728635	1.39946434962283	1.46831982797692	1.41608121752479
CCDC158	-0.513741029321659	-0.545016265692225	-0.501092537686657	-0.502304500672429	-0.545314810072625	-0.545277967274464	-0.545352644507362	-0.545292909054517
SHROOM3	-1.78345990104703	-1.75682976862201	-1.7863072256101	-1.78651229430472	-1.78879485411247	-1.78815832172429	-1.78951136817664	-1.78840989363217
SOWAHB	0	0	0	0	0	0	0	0
SEPTIN11	9.89472843285572	10.2431223875187	10.1772764500233	10.3208594108282	10.1987913140142	9.58351753995437	9.83237526932425	9.90137734655285
CCNI	11.8099833355004	11.5644664516484	11.9132316128738	12.0005150895657	11.291866457867	11.4293592802725	11.4223312560767	11.4476179436348
CCNG2	7.70434060654912	7.22836171451225	8.50372041025859	8.57003812683179	7.93511200261612	7.47624357293991	8.00135907702661	8.06761180089858
CXCL13	-2.14353069450746	-2.1438964239803	-2.14434404107984	-2.14440261955102	-2.14106828715775	-2.14487281208794	-2.14525931375641	-2.14494467433773
CNOT6L	10.3985393675026	10.5904131374	10.7719437326068	11.0408412938569	10.4584799510983	10.3242165296622	10.5100981576788	10.6673280192328
MRPL1	10.1091885321114	10.2931582338676	10.2520320002013	10.5120212281882	9.81118800933306	9.84901723512289	9.73707990337835	9.8400478592707
FRAS1	1.87400052732656	1.93299017868638	1.88644023145724	2.42706165667467	1.82823955588514	1.82856541192489	1.82790428380874	1.82843333395079
ANXA3	2.04335828640707	2.93177206073045	2.10995272902771	2.03870078272522	2.13556263723055	2.03680915764125	2.03552019851365	2.03655254223023
BMP2K	6.77277977251543	7.25972682619506	7.23035949098761	6.98726621889623	6.22927776868881	6.38475270454275	6.24041973298072	6.54021795239854
PAQR3	9.12416813716234	9.23469821881327	9.01162388719032	9.33714162017889	8.05826958333146	8.429553912793	8.69410849081775	8.9433108763168
NAA11	-1.78345702570698	-1.78447131249862	-1.77465724881557	-1.7748197059704	-1.78768342066106	-1.78717915431785	-1.78825104916466	-1.78737845171166
GK2	-2.14336663294928	-2.14388716051772	-2.13885062573536	-2.14460760764911	-2.14553560045119	-2.14527681315786	-2.14582690492956	-2.14537909171324
ANTXR2	7.79190240806991	8.17973922438979	8.34364045792452	8.1582048244485	7.97012027900495	8.16884559644631	8.19456302608236	7.5698321881111
PRDM8	5.47681816251351	6.06530212014989	6.3071771828863	5.66456924201006	5.43892356294334	5.7427734863594	6.13742490502574	6.35801391791417
FGF5	-2.14336663294928	-2.14388716051772	-2.13885062573536	-2.14460760764911	-2.14553560045119	-2.14527681315786	-2.14582690492956	-2.14537909171324
CFAP299	-0.80070535550159	-0.753893596067574	-0.760805362567827	-0.804577459008576	-0.804699548257435	-0.804669185869797	-0.804730726589417	-0.804681499634105
BMP3	-1.75012351430288	-1.78498839220956	-1.78685998051014	-1.7871049103429	-1.78983115284931	-1.78907089165157	-1.79068694251648	-1.78937136396618
