CD3only_CD8_V7_1	CD3only_CD8_V7_2	CD3only_CD8_V7_3	CD3only_CD8_V7_4	fulldel_CD8_V7_1	fulldel_CD8_V7_2	fulldel_CD8_V7_3	fulldel_CD8_V7_4
MMEL1	0	0	0	0	0	0	0	0
TTC34	0	2.64323123649192	0	8.20162404031896	0	0	0	0.781090202141544
ACTRT2	0	0	0	0	0	0	0	0
PRDM16	3.17558833271849	1.32161561824596	0	0	0	0	0	0
ARHGEF16	0	0	0	0	0	0	0	0
MEGF6	3.17558833271849	0	15.8367051799831	0	1.47832805847086	0	0	0
TPRG1L	55.5727958225737	39.6484685473788	136.195664547855	78.94063138807	59.1331223388345	101.22069544802	96.7190893426405	84.3577418312867
WRAP73	146.077063305051	206.17203644637	159.422832145163	43.0585262116745	246.141621735399	231.59295118507	397.54880860837	54.676314149908
TP73	19.053529996311	0	25.3387282879729	9.22682704535883	29.5665611694172	22.6734357803565	0	9.37308242569852
CCDC27	0	0	0	0	0	0	0	0
SMIM1	0	0	0	0	0	0.809765563584159	2.00108460708911	0
LRRC47	390.597364924375	309.258054669555	482.491617816818	227.595067118851	223.2275368291	204.060922023208	256.138829707406	281.973562973097
CEP104	304.856479940975	315.866132760785	204.821386994448	107.646315529186	144.136985700909	286.657009508792	220.786334982165	201.521272152518
DFFB	71.4507374861661	19.8242342736894	109.801155914549	30.7560901511961	152.267790022499	85.0253841763367	144.745119912779	192.14818972682
C1orf174	384.246188258938	396.484685473788	421.25635778755	469.54297630826	589.113731300639	299.613258526139	544.962041330602	429.599611177849
AJAP1	0	0	0	2.05040601007974	0	0.809765563584159	0	0
NPHP4	95.2676499815548	120.267021260382	16.8924855253153	21.5292631058373	44.3498417541259	71.259369595406	58.0314536055843	61.7061259691819
KCNAB2	390.597364924375	647.591652940521	407.531213298232	315.76252555228	622.376112616233	740.125725115922	592.98807190074	384.296379453639
CHD5	0	0	15.8367051799831	9.22682704535883	1.47832805847086	0	0	2.34327060642463
RPL22	1586.20637219289	1271.39422475261	1562.55491109166	2041.17918303438	1220.3598122677	1000.06047102644	923.167032070444	1149.76477755235
RNF207	30.1680891608257	10.5729249459677	2.11156069066441	0	1.47832805847086	4.0488278179208	1.33405640472608	0
ICMT	188.94750579675	167.845183517237	317.789883944994	163.007277801339	155.224446139441	244.549200202416	245.466378469598	305.406269037344
HES3	0	0	2.11156069066441	0	0	0	0	0
GPR153	7.93897083179624	19.8242342736894	20.0598265613119	14.3528420705582	42.871513695655	0	1.33405640472608	10.9352628299816
ACOT7	1313.1057755791	1473.60141434425	518.388149558113	242.973112194449	2316.54006762384	1866.50962406149	2397.96638749512	470.997391891351
HES2	0	0	0	5.12601502519935	0	0	0	0
ESPN	0	0	1.05578034533221	1.02520300503987	0	0	0	0
TNFRSF25	15.8779416635925	83.2617839494956	8.44624276265765	18.4536540907177	95.3521597713706	7.28789007225743	212.114968351446	3.12436080856617
PLEKHG5	9.52676499815548	2.64323123649192	11.6135837986543	1.02520300503987	10.348296409296	0	0	0
NOL9	1120.98268144963	676.667196541932	1021.99537428158	1323.53707950647	659.334314078005	352.248020159109	635.010848649612	680.329566065284
TAS1R1	0	0	0	0	0	0	0	0
ZBTB48	174.657358299517	77.9753214765117	190.040462159797	5.12601502519935	184.051843279622	180.577720679268	206.778742732542	31.2436080856617
KLHL21	193.710888295828	81.9401683312496	377.96936362893	240.922706184369	121.222900794611	95.5523365029308	152.082430138773	146.84495800261
PHF13	104.79441497971	72.6888590035279	213.267629757106	123.024360604784	34.0015453448298	12.9562490173465	3.33514101181519	4.68654121284926
THAP3	173.069564133158	130.83994620635	330.459248088981	33.8316991663157	178.138531045739	298.803492962555	307.50000128936	170.277664066856
DNAJC11	428.704424916997	455.957388294857	542.671097500754	409.055999010908	472.32581468144	313.37927310707	327.510847360251	117.163530321232
CAMTA1	978.081206477296	963.457785701306	677.810981703276	761.725832744623	527.023952844862	694.778853555209	647.68438449451	431.161791582132
VAMP3	733.560904857972	1022.93048852237	954.425432180314	938.060749611481	1006.74140781866	909.366727905011	906.491327011368	1183.35165624444
PER3	355.665893264471	407.057610419756	352.630635340957	465.442164288101	486.369931236914	297.993727398971	316.17136792008	420.22652875215
UTS2	9.52676499815548	39.6484685473788	86.5739883172409	57.4113682822327	18.4791007308858	49.3956993786337	26.0140998921585	49.2086827349172
TNFRSF9	9564.87205814811	8924.87027001498	8856.94131699188	10247.9292383785	645.290197522531	472.903089133149	533.62256189043	392.107281475055
PARK7	12702.353330874	11405.5427854626	12971.3173227515	14734.217588433	7711.69831701325	8164.05641205549	7640.8080580686	9604.28512553242
ERRFI1	71.4507374861661	68.72401214879	5.27890172666103	92.2682704535883	0	60.7324172688119	14.0075922496238	0
SLC45A1	7.93897083179624	0	0	0	15.5224446139441	0	1.33405640472608	0
RERE	277.863979112868	272.252817358668	163.645953526492	120.973954594705	72.4380748650723	80.9765563584159	59.3655100103104	138.252965779053
ENO1	25946.1444724765	30350.9026730185	28846.0305951665	43785.3951422478	22446.9332398216	23517.2114976112	20976.0358797104	27125.7005399715
CA6	203.237653293984	155.950642953023	58.0679189932713	296.283668456522	208.444256244392	121.464834537624	177.429501828568	106.22826749125
SLC2A7	0	2.64323123649192	0	17.4284510856778	0	0	12.0065076425347	0
SLC2A5	0	0	13.7251444893187	2.05040601007974	0	0	0	0
GPR157	17.4657358299517	0	10.5578034533221	11.2772330554386	21.4357568478275	0	0	75.7657496077297
H6PD	152.428239970488	214.101730155846	130.916762821194	61.5121803023922	138.223673467026	241.310137948079	276.149675778298	127.317702949072
SPSB1	19.053529996311	0	8.44624276265765	25.6300751259967	45.0890057833613	6.47812450867327	50.6941433795909	26.5570668728125
SLC25A33	128.611327475099	55.5078559663304	191.096242505129	157.88126277614	25.1315769940047	50.2054649422179	50.0271151772278	16.4028942449724
TMEM201	130.199121641458	212.7801145376	86.5739883172409	47.159338231834	25.8707410232401	33.2003881069505	36.019522927604	43.7410513199264
PIK3CD	1087.63900395608	778.431599146871	1006.15866910159	699.188449437191	1649.81411325348	1435.71434423471	1637.55423680126	1627.01089106084
CLSTN1	165.130593301362	185.026186554435	236.494797354414	55.360962272153	176.660202987268	123.084365664792	265.477224540489	133.566424566204
CTNNBIP1	11.1145591645147	37.0052373108869	29.5618496693018	37.9325111864752	29.5665611694172	25.9124980346931	9.33839483308253	20.3083452556801
LZIC	952.676499815548	853.763689386891	964.983235633636	1228.19320003776	1131.66012875945	686.681197919367	1062.57592636432	908.407905090615
NMNAT1	36.5192658262627	46.2565466386086	112.968496950546	129.175578635024	110.874604385315	85.0253841763367	52.69522798668	35.930149298511
RBP7	0	0	0	0	0	0	0	0
UBE4B	408.063100754327	677.988812160178	587.013872004707	598.718554943284	320.058024658942	651.051513121664	617.00108718581	399.137093294329
KIF1B	427.116630750638	512.786859879433	483.54739816215	231.695879139011	194.400139688918	245.358965766	45.3579177606866	432.723971986415
PGD	1184.494448104	687.2401214879	1326.06011373725	1079.53876430698	1164.1833460458	1313.43974413351	891.816706559381	1314.57481020422
CENPS-CORT	0	2.64323123649192	0	0	0	0	0	0
CENPS	204.825447460343	181.061339699697	155.199710763834	116.873142574545	113.831260502256	85.8351497399209	100.054230354456	106.22826749125
CORT	0	0	0	0	0	0	0	0
DFFA	774.843553183313	972.709095029028	862.572542136412	539.256780650972	532.937265078746	621.09018726905	763.080263503315	665.488852224595
PEX14	77.8019141516031	79.2969370947577	58.0679189932713	33.8316991663157	68.0030906896597	80.9765563584159	94.7180047355513	38.2734199049356
CASZ1	22.2291183290295	52.8646247298385	20.0598265613119	30.7560901511961	14.7832805847086	20.244139089604	15.3416486543499	60.9250357670404
C1orf127	0	2.64323123649192	2.11156069066441	0	0	0	0	0
TARDBP	1568.74063636294	1827.79440003416	2180.18641311101	2109.86778437205	1880.43329037494	1467.2952012145	1244.00759740707	2309.68372773254
MASP2	19.053529996311	0	3.16734103599662	0	11.0874604385315	0.809765563584159	0	0
SRM	490.628397405007	603.978337538404	376.913583283598	65.6129923225517	131.571197203907	85.0253841763367	180.764642840383	41.3977807135018
EXOSC10	1028.89061980079	1576.68743256743	1198.31069195205	1792.05485280969	1564.81024989141	1562.84753771743	1284.69631775121	2160.49549912351
MTOR	604.949577382873	540.540787862598	485.658958852815	290.132450426283	334.102141214415	709.354633699723	344.186552419327	363.206943995818
ANGPTL7	0	0	4.22312138132882	0	0	0	0	0
UBIAD1	849.469879002197	532.611094153122	633.468207199324	971.892448777797	619.419456499291	609.753469378872	556.968548973136	305.406269037344
DISP3	0	0	0	0	0	0	0	0
FBXO2	14.2901474972332	31.7187748379031	0	0	8.13080432158974	5.66835894508911	15.3416486543499	13.2785334364062
FBXO44	120.672356643303	136.126408679334	53.8447976119425	49.2097442419138	109.396276326844	202.44139089604	132.738612270244	116.38244011909
FBXO6	384.246188258938	622.480956193848	376.913583283598	128.150375629984	1517.50375202034	1579.85261455269	1320.71584067881	1013.85508237972
MAD2L2	604.949577382873	748.034439927214	215.37919044777	75.8650223729504	1246.23055329094	828.390171546595	1242.00651279998	220.267437003915
DRAXIN	1.58779416635925	13.2161561824596	9.50202310798985	36.9073081814353	24.3924129647692	22.6734357803565	7.33731022599341	97.6362752676929
AGTRAP	198.474270794906	222.031423865322	167.869074907821	38.9577141915151	507.066524055506	792.760486748892	526.9522798668	504.584270583437
C1orf167	0	0	0	0	0	0	0	0
MTHFR	74.6263258188846	15.8593874189515	55.9563583026069	51.2601502519935	57.6547942803636	55.0640583237228	85.3796099024688	104.666087086967
CLCN6	52.3972074898552	112.337327550907	116.135837986543	10.2520300503987	70.220582777366	21.0539046531881	118.063991818258	78.1090202141544
NPPA	0	0	0	2.05040601007974	0	4.0488278179208	0	2.34327060642463
NPPB	0	0	0	0	0	0	0	0
KIAA2013	122.260150809662	298.685129723587	73.9046241732544	52.2853532570334	217.314224595217	222.685529985644	165.422994186033	298.37645721807
PLOD1	154.016034136847	297.363514105341	90.7971096985697	63.5625863124719	129.3537051162	81.7863219220001	206.111714530179	56.2384945541911
MFN2	338.20015743452	448.027694585381	557.452022335405	195.813773962615	331.884649126709	395.16559502907	268.145337349941	585.817651606158
MIIP	463.6358965769	555.078559663304	291.395375311689	24.6048721209569	533.676429107981	498.815587167842	550.965295151869	38.2734199049356
TNFRSF8	128.611327475099	181.061339699697	91.8528900439019	127.125172624944	3.69582014617716	0	0	10.1541726278401
TNFRSF1B	2048.25447460343	2606.22599918104	2016.54045958451	2581.46116669039	1067.35285821596	1079.41749625768	1194.6475104322	1422.36525809975
VPS13D	995.546942307248	564.329868991025	1186.6971081534	936.010343601401	852.256125708452	606.514407124535	489.59870053447	909.970085494898
DHRS3	839.943114004042	430.846691548183	506.774565759459	124.049563609824	1251.40470149558	1319.1081030786	1185.30911559912	133.566424566204
AADACL4	0	0	0	0	0	5.66835894508911	0	0
AADACL3	0	0	0	0	0	0	0	0
CFAP107	0	0	2.11156069066441	0	0	0	0	0
PRAMEF12	0	0	0	0	0	0	0	0
PRAMEF1	0	0	0	0	0	0	0	0
PRAMEF11	0	0	0	0	0	0	0	0
HNRNPCL1	0	0	0	0	0	0	0	0
PRAMEF2	0	0	0	0	0	0	0	0
PRAMEF4	0	0	0	0	0	0	0	0
PRAMEF10	0	0	0	0	0	0	0	0
PRAMEF7	0	0	0	0	0	0	0	0
PRAMEF6	0	0	0	0	0	0	0	0
PRAMEF27	0	0	0	0	0	0	0	0
PRAMEF26	0	0	0	0	0	0	0	0
PRAMEF25	0	0	0	0	0	0	0	0
HNRNPCL3	0	0	0	0	0	0	0	0
HNRNPCL2	0	0	0	0	0	0	0	0
HNRNPCL4	0	0	0	0	0	0	0	0
PRAMEF9	0	0	0	0	0	0	0	0
PRAMEF13	0	0	0	0	0	0	0	0
PRAMEF18	0	0	0	0	0	0	0	0
PRAMEF5	0	0	0	0	0	0	0	0
PRAMEF8	0	0	0	0	0	0	0	0
PRAMEF15	0	0	0	0	0	0	0	0
PRAMEF33	0	0	0	0	0	0	0	0
PRAMEF14	0	0	0	0	0	0	0	0
PRAMEF19	0	0	0	0	0	0	0	0
PRAMEF17	0	0	0	0	0	0	0	0
PRAMEF20	0	0	0	0	0	0	0	0
LRRC38	3.17558833271849	0	0	0	0	0	0	0
PDPN	0	0	0	6.15121803023922	0	0	0	0
PRDM2	1000.31032480633	1234.38898744173	1147.63323537611	1999.14585982775	802.732135749678	989.533518699843	670.363343374853	1053.69068268894
KAZN	0	0	0	0	0	0	0	0
TMEM51	0	0	0	0	0	0	0	0
FHAD1	7.93897083179624	5.28646247298385	2.11156069066441	0	2.21749208770629	0.809765563584159	5.3362256189043	0
EFHD2	511.269721567678	584.154103264715	464.543351946171	231.695879139011	422.062660693431	479.381213641822	438.237528952516	407.729085517886
CTRC	3.17558833271849	0	0	0	0.739164029235431	0	4.66919741654126	1.56218040428309
CELA2A	0	2.64323123649192	2.11156069066441	23.579669115917	0	0	0	0
CELA2B	0	0	0	0	0	0	0	0
CASP9	133.374709974177	175.774877226713	116.135837986543	55.360962272153	133.049525262378	294.754665144634	212.114968351446	49.9897729370588
DNAJC16	947.913117316471	811.47198960302	831.954912121778	1511.14922942877	528.502280903333	809.765563584159	975.195231854761	1464.54412901539
AGMAT	281.039567445587	303.971592196571	225.936993901092	268.603187320446	249.09827785234	86.644915303505	173.42733261439	157.780220832592
DDI2	957.439882314626	921.166085917435	1200.42225264272	1426.05738001046	837.472845123743	1357.16708456705	1279.36009213231	1241.15233120291
RSC1A1	0	0	0	0	0	0	0	0
PLEKHM2	246.108095785683	241.855658139011	194.263583541126	50.2349472469536	147.832805847086	211.348812095466	286.822127016106	65.6115769798897
SLC25A34	19.053529996311	2.64323123649192	6.33468207199324	3.07560901511961	7.39164029235431	12.1464834537624	12.6735358448977	21.8705256599632
TMEM82	0	0	0	0	0	0	0	0
FBLIM1	0	2.64323123649192	4.22312138132882	5.12601502519935	0	0	0	0.781090202141544
UQCRHL	41.2826483253404	42.2916997838708	40.1196531226238	70.739007347751	31.7840532571235	26.7222635982773	28.6822127016106	33.5868786920864
SPEN	1843.42902714309	1909.73456836541	2378.67311803346	2235.96775399196	754.686473849375	740.125725115922	1007.87961377055	934.964971963428
ZBTB17	174.657358299517	285.468973541128	71.79306348259	9.22682704535883	249.837441881576	197.582797514535	126.735358448977	3.12436080856617
SRARP	0	0	0	0	0	0	0	0
HSPB7	0	0	0	0	0	0	0	0
CLCNKA	0	0	0	0	0	0	0	0
CLCNKB	0	0	0	0	0	0	0	0
FAM131C	7.93897083179624	0	0	17.4284510856778	1.47832805847086	3.23906225433664	0	0
EPHA2	0	0	2.11156069066441	2.05040601007974	0	0	0	0
ARHGEF19	77.8019141516031	59.4727028210683	40.1196531226238	52.2853532570334	99.7871439467832	106.889054393109	93.3839483308253	135.128604970487
CPLANE2	11.1145591645147	9.25130932772173	0	0	10.348296409296	0.809765563584159	12.6735358448977	2.34327060642463
FBXO42	346.139128266316	55.5078559663304	287.17225393036	243.998315199489	503.370703909329	556.308942182317	643.682215280331	269.476119738832
SZRD1	849.469879002197	956.849707610076	1067.39392913086	598.718554943284	810.123776042033	774.94564435004	987.201739497296	1109.92917724313
SPATA21	11.1145591645147	19.8242342736894	3.16734103599662	2.05040601007974	0	0	0	10.9352628299816
NECAP2	1084.46341562337	853.763689386891	1612.17658732228	1328.66309453167	2219.709579794	2285.96818599808	1915.70499718664	2802.55164528386
NBPF1	7.93897083179624	0	2.11156069066441	33.8316991663157	17.0007726724149	8.09765563584159	2.66811280945215	0.781090202141544
CROCC	6.35117666543699	3.96484685473788	10.5578034533221	4.10081202015948	11.0874604385315	37.2492159248713	13.3405640472608	0.781090202141544
MFAP2	0	0	0	0	0	0	0	0
ATP13A2	68.2751491534476	19.8242342736894	15.8367051799831	9.22682704535883	87.9605194790163	68.0203073410694	71.372017652845	21.8705256599632
SDHB	2580.16552033378	2360.40549418729	3194.79132497526	402.904780980669	2771.86510963287	2562.09824318028	2442.65727705344	1051.34741208252
PADI2	14.2901474972332	0	34.8407513959628	5.12601502519935	0	0	0	0
PADI1	0	0	0	0	0	0	0	0
PADI3	0	9.25130932772173	0	0	0	0	0.667028202363038	0
PADI4	0	3.96484685473788	0	0	8.13080432158974	19.4343735260198	18.009761463802	78.8901104162959
PADI6	0	0	0	0	0	0.809765563584159	19.3438178685281	0
RCC2	598.598400717436	524.681400443647	671.476299631283	1136.95013258922	170.007726724149	264.79333929202	231.458786219974	462.405399667794
ARHGEF10L	0	0	0	1.02520300503987	0	0	0	0
ACTL8	0	0	0	0	0	0	0	0
IGSF21	0	0	0	0	0	0	0	0
KLHDC7A	0	0	0	0	0	0	0	0
PAX7	0	0	0	0	2.21749208770629	0	0	0
TAS1R2	0	1.32161561824596	0	0	0	0	0	0
ALDH4A1	11.1145591645147	1.32161561824596	23.2271675973085	0	0	0	20.6778742732542	9.37308242569852
IFFO2	30.1680891608257	34.362006074395	43.2869941586205	16.4032480806379	9.6091323800606	9.71718676300991	18.009761463802	23.4327060642463
UBR4	463.6358965769	804.863911511791	604.962137875354	890.901411379647	470.108322593734	416.219499682258	926.502173082259	616.280169489678
EMC1	849.469879002197	865.658229951105	945.979189417657	1516.27524445397	909.17175595958	970.099145173823	468.253798058852	506.14645098772
MRTO4	2538.88287200844	2385.51619093396	1962.69566197257	2706.53593330526	1153.09588560727	819.482750347169	940.509765331883	1096.65064380673
AKR7L	0	0	134.08410385719	0	6.65247626311888	0	0	0
AKR7A3	12.702353330874	2.64323123649192	0	0	0	0	0	7.02981181927389
AKR7A2	123.847944976021	134.804793061088	76.0161848639188	65.6129923225517	93.1346676836643	68.8300729046535	54.0292843914061	139.034055981195
SLC66A1	41.2826483253404	43.6133154021167	60.1794796839357	21.5292631058373	68.0030906896597	67.2105417774852	56.6973972008582	27.338157074954
CAPZB	4482.34293163216	4697.02190724615	2874.8898803396	1248.69726013856	5911.09474179574	6129.92531633209	5852.50544753329	2175.3362129642
MICOS10	157.191622469565	170.488414753729	130.916762821194	130.200781640063	76.1338950112494	157.904284898911	84.7125817001058	135.909695172629
MICOS10-NBL1	0	0	0	0	0	0	0	0
NBL1	134.962504140536	72.6888590035279	109.801155914549	28.7056841411164	40.6540216079487	55.0640583237228	44.6908895583235	51.5519533413419
HTR6	0	0	0	0	0	0	0	0
TMCO4	53.9850016562144	223.353039483567	87.6297686625731	16.4032480806379	134.527853320848	72.0691351589902	34.0184383205149	35.1490590963695
RNF186	0	0	0	0	0	0	0	0
OTUD3	258.810449116557	144.05610238881	252.331502534397	391.62754792523	178.877695074974	185.436314060772	198.774404304185	351.490590963695
PLA2G2E	0	0	0	0	0	0	1.33405640472608	0
PLA2G2A	0	0	0	0	0	0	0	0
PLA2G5	0	2.64323123649192	0	0	0	0	0	0
PLA2G2D	0	0	0	0	0	0	0	0
PLA2G2F	0	40.9700841656248	0	0	0	0	0	0
PLA2G2C	0	1.32161561824596	0	0	0	0	0	0
UBXN10	134.962504140536	112.337327550907	39.0638727772916	170.183698836618	30.3057251986527	11.3367178901782	0	0
VWA5B1	0	0	0	1.02520300503987	0	0	0	0
CAMK2N1	0	0	0	2.05040601007974	2.21749208770629	0	0	0
MUL1	928.85958732016	868.301461187597	871.01878489907	316.78772855732	856.691109883865	1169.30147381553	840.455534977427	484.275925327757
FAM43B	0	0	0	0	0	0	0	0
CDA	7.93897083179624	0	0	0	0	0	0	2.34327060642463
PINK1	6.35117666543699	0	5.27890172666103	17.4284510856778	3.69582014617716	0.809765563584159	0.667028202363038	10.1541726278401
DDOST	2862.79288194572	4825.21862221601	3819.81328941192	982.144478828195	3816.30388294253	4022.10555432252	3146.37203054645	3462.57286609346
KIF17	0	0	0	0	0	0	0	0
SH2D5	0	0	0	0	0	0	0	0
HP1BP3	2761.17405529873	2474.06443735644	1815.94219397139	2518.92378338296	3886.5244657199	3312.7509206228	2825.53146520983	3129.04734977902
EIF4G3	671.636932369962	859.050151859875	561.675143716734	1102.09323041786	689.640039276657	697.208150245961	657.022779327592	850.607230132141
ECE1	357.253687430831	623.802571812094	347.351733614296	140.452811690462	153.006954051734	195.963266387367	174.761389019116	56.2384945541911
NBPF3	50.8094133234959	84.5833995677415	17.9482658706475	3.07560901511961	136.745345408555	50.2054649422179	54.6963125937691	94.5119144591268
ALPL	0	0	0	0	0	0	0	0
RAP1GAP	22.2291183290295	0	0	0	0	0	0	0
USP48	519.208692399474	878.874386133564	600.739016494025	702.264058452311	362.929538354597	179.767955115683	406.887203441453	174.964205279706
LDLRAD2	0	2.64323123649192	0	0	0	0	0	0
HSPG2	0	17.1810030371975	0	0	0	0	0	0
CELA3B	0	0	0	0	0	0	0	0
CELA3A	0	0	0	0	0	0	0	0
CDC42	1490.93872221133	1482.85272367197	2033.43294510983	2967.96269959042	1207.05485974146	1330.44482096877	1318.71475607173	1945.69569353458
WNT4	0	0	0	0	0	0.809765563584159	0	0
ZBTB40	293.741920776461	426.881844693446	79.1835258999155	188.637352927336	198.095959835096	82.5960874855842	170.759219804938	322.590253484457
EPHA8	0	0	11.6135837986543	0	0	0	1.33405640472608	0
C1QA	0	0	0	0	0	0	0	0
C1QC	0	5.28646247298385	2.11156069066441	0	0	0	0	0
C1QB	0	0	0	0	0	0	0	0
