Costimonly_CD8_V7_1	Costimonly_CD8_V7_2	Costimonly_CD8_V7_3	Costimonly_CD8_V7_4	fulldel_CD8_V7_1	fulldel_CD8_V7_2	fulldel_CD8_V7_3	fulldel_CD8_V7_4
GNL3	11.8084077636109	11.8906235652841	12.0198423973956	12.1902012447583	11.8289401379787	12.0315857473365	11.923654929315	12.2992891582978
GLT8D1	9.93660144798148	10.0389560181774	9.89121557244003	9.88546112175313	9.65074047302142	9.60159232080611	9.86711275929444	10.0205698037488
SPCS1	12.3415623358547	12.2663327305449	11.8365716842026	11.8007300192607	12.2474720853947	12.334235920732	12.2871252739222	11.5844856777806
NEK4	6.88813457263001	6.8541461734258	6.97841427003649	6.47817037247732	6.93649009722615	6.54204770831153	7.19729763027506	7.16145111526254
ITIH1	-0.245306958291579	-0.201350936113792	-0.245297846249924	-0.245329414745784	-0.238678632482352	-0.245318635901553	-0.245346101042882	-0.245328678777769
ITIH3	-1.76164408171862	-1.76140925290277	-1.76156598274431	-1.76185445865134	-1.76188471698062	-1.76175003948794	-1.75593483896903	-1.7618471086018
ITIH4	0.32381465133147	0.285995292246752	0.294089025669455	0.30602344000433	0.28591741588169	0.285937194790778	0.285897754091104	0.292715795114134
MUSTN1	0	0	0	0	0	0	0	0
STIMATE-MUSTN1	0.547043667961779	0.516566062359791	0.571725077148926	0.51647928914877	0.516474217564083	0.516497544712409	0.516451028165338	0.516480535623674
STIMATE	2.80893991551971	2.84394360294301	2.75749447884067	2.81319741062628	2.81798582225431	2.74092853578224	2.77680506158796	2.77473507846184
SFMBT1	8.58787181252929	8.62943508195057	8.7703312478981	8.46962632680265	8.97893436299966	8.15763004834313	8.25955101083239	8.02968706546437
RFT1	9.45715476281967	9.45283694193215	9.23163703037051	9.62184096303413	9.53218404791576	9.45005235600543	9.93126953016727	9.79586386422717
PRKCD	7.0525603523015	7.90765912632755	7.51546927988637	7.49730646145532	7.02215740799133	7.40270969381078	7.0553444641604	7.82237753180908
TKT	9.97086739905686	9.89836225899731	9.79661026648666	9.84412989538895	10.4207123580096	10.3507402768219	10.2955375187709	9.92449967684982
DCP1A	11.073855279078	11.127419187955	11.4785132066693	11.5090847115524	11.1628778242122	11.2702934245341	10.9727912121001	11.3024007677649
CACNA1D	2.47179870750409	2.48234394149764	2.44440912135724	2.40393473884297	2.40391558258652	2.45382633282012	2.40382798621452	2.48884395790894
CHDH	5.8924656067398	6.05122045428935	5.92423346342085	5.46515385205383	5.49498795101746	5.36873785007034	5.68910063545	5.37860172064453
IL17RB	10.3268228052247	11.1322474367627	10.0770390727228	9.70281648725352	9.41957225304456	9.66680650954062	9.57534554310313	9.59182119023903
ACTR8	9.75054487581536	10.0829317064287	9.88578976750003	10.3386940144508	9.88289343184221	10.1055463653827	9.69027332507409	9.93687683752773
SELENOK	12.211000168662	12.0766975118208	12.1589150741993	12.3287928982397	11.9745962132332	11.941273440761	12.1466270083323	12.3882817568977
CACNA2D3	0	0	0	0	0	0	0	0
LRTM1	-2.12178301408492	-2.12162309329235	-2.11965409741898	-2.1219262828984	-2.12194688912589	-2.12185517239473	-2.12204642313023	-2.12192127744051
WNT5A	0	0	0	0	0	0	0	0
ERC2	-1.40221511201274	-1.40179569798102	-1.40207562399645	-1.40259085396422	-1.40264489659877	-1.38607270041789	-1.40290593806426	-1.40257772647005
CCDC66	10.7112088130615	10.7004071177691	10.6649731070649	10.4750280046783	10.6664878981429	10.1128697133803	10.3884422054	10.3648775471451
TASOR	10.622534513956	10.4445004710955	10.6609696847411	11.0128546490228	10.7337029405231	11.063561136931	10.5455103748625	11.0650015379342
ARHGEF3	11.582977140782	11.6083633514001	11.689879602752	11.5623899172354	12.318270989793	12.636883706471	12.3428160935287	12.1782296870133
SPATA12	0	0	0	0	0	0	0	0
IL17RD	-2.11979295495379	-2.12161381495598	-2.12171525967224	-2.12190197814428	-2.12192156310397	-2.12183439195712	-2.12201616409115	-2.12189722076252
HESX1	3.02708570047042	3.02780615525113	3.02731431686023	3.81655269610432	3.02644465876215	3.02679202911335	3.02609826828307	3.02653884901217
APPL1	8.15799653925873	8.9406879791402	9.05705320764279	8.87962896876733	9.07757097211005	8.98431254892609	8.46285067925835	8.89593249189153
ASB14	3.72239261931914	3.96138580282184	3.85437324650714	3.98121176196694	3.72197100452251	3.7869232932015	3.74635613799344	3.82130785409959
DNAH12	-0.534652587143669	-0.54233288881321	-0.542348687461411	-0.515785326525414	-0.535766918078132	-0.542365387365743	-0.542387448303308	-0.542373454311544
PDE12	9.98547477403156	9.85343862642054	9.83002564088411	9.37554386733268	9.95087626927576	9.82342634950164	9.92241648501954	9.87679680775905
ARF4	12.3368168222778	12.1835879136076	12.2970089960761	12.3953141518504	12.6268677537894	12.6496335794416	12.4595723547046	12.7243788526434
DENND6A	8.47102193581995	8.38551795071094	8.9222923025041	8.78291250315709	8.92489503606871	8.88587918094333	8.80600466825269	8.73821298443993
SLMAP	9.49918495220637	9.50983354090322	9.061918470476	9.80519644042911	9.0806122453748	9.31622649125324	9.23488638478477	9.13191194072088
FLNB	7.01948268135197	7.10268618209805	6.41396435793779	7.15901066999448	6.57288187032927	5.94887149857359	6.53584969156854	6.53505444351184
DNASE1L3	-1.40267488504725	-1.38183978130303	-1.40250138883569	-1.40314223562577	-1.40320945424861	-1.40291026933653	-1.40353413952646	-1.40312590755282
ABHD6	5.25534500124504	5.39286661032999	5.63180914424026	5.2778783309982	5.99388429978285	5.57604182760004	6.18188682305139	5.69050963980626
RPP14	7.62878409926912	7.98603854339756	8.00899695970739	7.71159583921937	7.84223851704998	7.82534696970652	7.64365504867679	8.01476242025203
HTD2	-1.76164408171862	-1.76140925290277	-1.76156598274431	-1.76185445865134	-1.76188471698062	-1.76175003948794	-1.75593483896903	-1.7618471086018
PXK	10.1917136593475	10.2099598229598	9.81439517865951	9.85013170169536	10.5563814626085	10.7691758864795	10.718046547309	9.5612009960703
PDHB	11.3434631637718	11.1663280501462	11.1780187195899	11.3308779884686	11.3512468349509	11.2563282314899	11.1705292577637	11.3001664227504
KCTD6	6.79405044603973	7.04765121424294	7.08880546772946	7.06122061456357	6.8337049827634	7.36982084476971	7.6176602271169	6.68519863063549
ACOX2	-2.12168042794121	-2.12156229430148	-2.12164113925315	-2.12178626074834	-2.12180148258795	-2.12173373135247	-2.12034166439711	-2.1217825632119
FAM107A	-2.11979295495379	-2.12161381495598	-2.12171525967224	-2.12190197814428	-2.12192156310397	-2.12183439195712	-2.12201616409115	-2.12189722076252
FAM3D	0	0	0	0	0	0	0	0
CFAP20DC	3.95461053674928	4.02537713860523	3.79496403868282	3.79428619241025	3.97055228701059	4.17389953697083	3.80084813233809	3.79430201250765
FHIT	4.79315269393989	4.78487739075908	4.87316953906632	4.92074252041224	4.66794514600215	4.79637128899595	4.70896460070236	5.16418103171731
PTPRG	0.370808660559536	0.370852289334173	0.370822474342336	0.447838439651847	0.370770077731833	0.370790957549284	0.370749321651103	0.370775732898477
CEP15	9.6449607582133	9.51816669691275	9.46409714363171	9.53353762561686	9.5911691583738	9.370842978403	9.27760557824458	9.11611507265785
FEZF2	0	0	0	0	0	0	0	0
CADPS	-1.75803443392629	-1.76152817184211	-1.76172281681818	-1.76208107907041	-1.76211865731155	-1.75816602435776	-1.76230017102232	-1.76207195094138
SYNPR	0	0	0	0	0	0	0	0
SNTN	0	0	0	0	0	0	0	0
C3orf49	3.26722172935167	3.26763634583593	3.48225972933527	3.56669515741076	3.26685449645644	3.38079479292543	3.28021848737448	3.27456239418815
THOC7	10.9625499325896	10.7360579414114	10.5682904067032	10.7515960011571	10.8559622713796	11.002197169931	11.0490398504181	10.6732428006654
ATXN7	8.16758644283193	8.71270141728534	8.20684446618869	8.49972658883036	8.09023379748665	8.40660448207903	8.27261818155443	8.13315583912839
PSMD6	12.2121113894958	12.3345698887899	10.9326981267468	10.7277838593379	12.2409511151564	12.1281456675024	12.1820445033168	10.3096829895215
PRICKLE2	0	0	0	0	0	0	0	0
ADAMTS9	-1.39653942533583	-1.40189170135077	-1.39639083689926	-1.40273873457644	-1.40279630303852	-1.39674101696266	-1.40307437526488	-1.40272475062365
MAGI1	-1.76189697678698	-1.76157976563511	-1.75355684201211	-1.76218115787827	-1.7622220313948	-1.76204010652143	-1.76241946223329	-1.76217122929403
SLC25A26	9.50247403594643	9.25831572672987	9.04682670189486	9.33850450526289	9.00777051519431	9.28258381380618	8.89282319985099	9.26041423867882
LRIG1	9.12886611555489	8.96712669214515	8.77371530302862	8.79873714774996	8.06389851469907	8.12997114988496	8.4052130258704	8.44028879237567
KBTBD8	9.28010403781019	8.6493440848238	9.42513133879	9.50736750520823	9.73977427044865	9.09761212498788	9.63612517278629	9.79891774690684
SUCLG2	10.0359268217763	10.0465366697888	10.1192624596763	10.0528158776901	9.83375748940275	9.93624820331563	10.0308905428787	10.2488294815473
TAFA1	-2.12168042794121	-2.12156229430148	-2.12164113925315	-2.12178626074834	-2.12180148258795	-2.12173373135247	-2.12034166439711	-2.1217825632119
TAFA4	0	0	0	0	0	0	0	0
EOGT	9.42005302719075	9.6148416106931	9.9544019734623	9.38567673487874	10.0459464438751	9.89347262803417	9.40077253269129	10.0838761604644
TMF1	10.9155911948585	10.4762393812411	10.8905284574437	10.8425121132477	10.7007488296444	11.0101036044969	11.1508082810356	11.0390756787742
UBA3	12.3994646569825	12.3084587585508	12.3794179723776	12.4791129296983	12.2534339918745	12.3670037414521	12.4048820169542	12.53145493251
ARL6IP5	14.1454038039371	14.0751858807947	14.2780968847922	14.2498977175779	14.0186194720902	13.9919433397666	14.0540547201893	14.188361123415
LMOD3	4.84824155575675	4.94120294746862	4.87777819494353	5.09650852447296	5.06244426934586	4.69664624356063	4.96070599840588	4.85618361938661
FRMD4B	11.3940307921426	11.9773389132548	11.8475998784523	11.7591731981888	11.9142271960226	11.8463142386919	11.8850749032017	11.9367758292548
MITF	-0.194026519088868	-0.141536514205353	-0.194017057261098	-0.194049837744928	-0.194052947192601	-0.194038645025025	-0.194067164850324	-0.194049073516247
MDFIC2	0	0	0	0	0	0	0	0
FOXP1	11.3479489799923	11.4415950739595	11.3345281624871	11.2328266533963	11.1976012116971	11.4268732356267	11.248470282236	11.6106865056401
EIF4E3	11.2126508645214	10.7183714331169	10.9263400463556	11.4989708004684	11.4830557021816	11.2739845500875	11.3829014001987	11.7311342932804
GPR27	6.62763472151521	6.54804292205454	7.10038167644038	6.71798549435786	6.94914247077305	6.88102485565365	7.22131662772362	6.77244007440462
PROK2	7.05462390751187	7.31308999632199	7.01856822014991	7.10012108609593	7.16244179310022	7.10174579622026	7.72053891572847	7.57149707032477
RYBP	9.33187967119917	9.63552124916025	9.55220283538678	9.53837223332301	9.11158149430246	8.96665366426092	8.8918007148679	9.47169416085074
SHQ1	9.63842242332318	9.95932710941078	9.02753769252589	8.81759926204144	10.249934885785	10.0890183446099	10.1074800728023	9.03435308995679
GXYLT2	2.56029477315649	2.49415504597038	2.42426486091877	2.42406040493769	2.42404100798504	2.42413022168517	2.54286697424614	2.4240651721716
PPP4R2	11.5183395899902	11.362628025262	11.4108715030423	11.5085704007654	11.0587599376975	11.2380419476087	10.951634945769	11.5620487150138
EBLN2	6.57439568360898	6.16718124929943	6.41314822319235	6.50482896867389	6.88377849807967	6.30660161726222	6.8210461556357	6.57054530286405
PDZRN3	0.000868952719769287	0.0294123217123358	-0.0145558090815207	-0.0145928825789253	-0.0145963992413425	-0.0145802240461919	-0.0146124788366538	-0.0145920182663285
CNTN3	0	0	0	0	0	0	0	0
FRG2C	0	0	0	0	0	0	0	0
ZNF717	7.39734117343915	6.94065311727165	6.66003254733989	6.88249268040522	6.53051523541109	6.66922181802475	6.84870141767652	6.71799411733842
ROBO2	-1.40216283521901	-1.40175499558355	-1.40202719659605	-1.40252820797463	-1.39728710635736	-1.39175955196699	-1.40283459682855	-1.40251544275451
ROBO1	2.74359443645779	2.6206717664299	2.62052559223992	2.77490573503355	2.68495852013594	2.62037103980317	2.65029501184117	2.62029636809959
GBE1	8.54157383402245	8.31708926107673	8.00644284401414	8.1626401140346	8.73691176183607	8.2555505256074	8.35979883958761	7.761068657355
CADM2	0.379337870114131	0.305486473381256	0.305457795894411	0.305411763555381	0.305407397109387	0.30542748098787	0.305387432007179	0.305412836725267
VGLL3	-1.76171710110175	-1.76145895270811	-1.76163124654131	-1.76194836942818	-1.75528023394259	-1.76183358096323	-1.76214230298342	-1.76194028948503
CHMP2B	10.6862026955861	10.8215881358858	9.62478511481674	9.71783319091399	10.8486423102207	10.7940570886774	10.5461785740201	9.28070887372723
POU1F1	-2.12181785613724	-2.11934227462913	-2.12175896200258	-2.12197650056906	-2.12199931825821	-2.12189775848153	-2.12210953425835	-2.12197095792511
HTR1F	0	0	0	0	0	0	0	0
CGGBP1	11.542102048716	11.4350436528485	11.5678597230708	11.5142307829312	11.9381978174378	11.5434647427226	11.6070417163708	11.3514040569152
ZNF654	8.22138869089394	9.06862104509563	8.93517562659548	9.16590190848774	8.72428104907711	9.15924846890642	8.75350834190863	8.74766903789446
C3orf38	10.9633265747849	11.0147902941117	10.7427091608902	10.9883489370528	10.2971559517721	10.6311781360317	10.8130745061754	10.614688339347
EPHA3	-1.75402031052589	-1.76154840850596	-1.76174971139115	-1.76212022814676	-1.76215909176664	-1.76198611278841	-1.76234681422636	-1.76211078778643
PROS1	-1.76178940398057	-1.76150775285477	-1.76169573292083	-1.76204172778388	-1.76207801929468	-1.75460497121528	-1.76225331772791	-1.76203291221446
ARL13B	9.03087795540581	8.97823744757972	9.6326983373452	9.40957926442472	8.87420076708063	9.12755451604939	9.00758286011902	9.45550565459017
STX19	2.30048270257295	2.30074471694002	2.30056573544082	2.30027778001801	2.3002504233721	2.66982766133739	2.30012524431245	2.30028450251386
DHFR2	8.36957929115468	8.84465593183274	8.46188980069931	8.40328217512562	8.21594606210004	8.8038524441089	8.72212017090514	8.42797414717492
NSUN3	9.71430910868808	9.40894933401843	9.96757982718497	9.55383062780541	9.46181142788934	9.65072357565537	9.50486895372087	9.57353733069417
EPHA6	-2.12168042794121	-2.12156229430148	-2.12164113925315	-2.12178626074834	-2.12180148258795	-2.12173373135247	-2.12034166439711	-2.1217825632119
ARL6	7.61554294114704	7.44081460164806	7.56480675886481	7.80877476601831	6.79568556088268	7.36946735360085	6.98676206657283	7.3818860029065
CRYBG3	4.57082246144492	4.63278549467905	4.77969557348284	4.89717963564585	4.80430074582833	4.92669772941879	4.56930645075508	5.06019521218925
RIOX2	9.48497162601491	9.7539901789205	9.06395341683768	9.56997058719966	9.2057425368314	9.31401589495736	9.41665964580906	9.42900396555067
GABRR3	-2.12181785613724	-2.11934227462913	-2.12175896200258	-2.12197650056906	-2.12199931825821	-2.12189775848153	-2.12210953425835	-2.12197095792511
OR5AC1	0	0	0	0	0	0	0	0
OR5AC2	-2.12168042794121	-2.12156229430148	-2.12164113925315	-2.12178626074834	-2.12180148258795	-2.12173373135247	-2.12034166439711	-2.1217825632119
OR5H1	0	0	0	0	0	0	0	0
OR5H14	0	0	0	0	0	0	0	0
OR5H15	-2.12168042794121	-2.12156229430148	-2.12164113925315	-2.12178626074834	-2.12180148258795	-2.12173373135247	-2.12034166439711	-2.1217825632119
OR5H6	0	0	0	0	0	0	0	0
OR5H2	0	0	0	0	0	0	0	0
OR5H8	-2.12171289893364	-2.12158295503731	-2.12166968241021	-2.12182931223766	-2.12015941773507	-2.12177153128393	-2.1219269323756	-2.12182524504484
OR5K4	0	0	0	0	0	0	0	0
OR5K3	0	0	0	0	0	0	0	0
OR5K1	0	0	0	0	0	0	0	0
OR5K2	2.88865997208558	2.62276343372829	2.62257844945818	2.77578700946501	2.62225287507294	2.62238268925001	2.62212373241708	2.62228804415301
CLDND1	14.712721897616	14.785906911388	14.8817876231888	14.7235934917885	14.9438263581243	14.925945744085	15.0618645222313	15.1458784007888
CPOX	9.99004648594125	9.87549920996446	10.3432755217127	10.2023690893473	9.67243631549381	9.4743315719147	9.89768095520524	9.82019804335142
GPR15	9.26894849180006	8.99535385424156	9.54691197520218	9.51804491655384	8.99123483619563	8.7736287814196	8.90279769724082	9.21332213783999
ST3GAL6	-2.11979295495379	-2.12161381495598	-2.12171525967224	-2.12190197814428	-2.12192156310397	-2.12183439195712	-2.12201616409115	-2.12189722076252
DCBLD2	3.37998272960948	3.38035258422244	3.38009985538368	3.53665331435059	3.63167391330841	3.581256105874	3.37947936658736	3.40714404825772
COL8A1	0	0	0	0	0	0	0	0
CMSS1	9.4898214982435	9.32899323170587	9.41039431051659	9.75927686269754	9.15041132167272	9.29186871132996	9.24201607316435	9.30756029593613
FILIP1L	8.34065162955766	8.40606547335411	7.7421350789899	7.50308374585652	6.47119138101007	6.401213649516	6.80182936730581	6.31644286663722
TBC1D23	10.7879149458269	10.6819966655776	11.2518286766016	10.9699597414383	11.123551030458	11.4630255170995	10.9591512824727	11.2177789309681
NIT2	11.0358321576091	10.9184897288024	11.0031028619901	11.133417211179	10.6934530114778	10.7443234907681	10.6565206733048	10.7439830160383
TOMM70	10.0903592699619	10.0200354398917	10.4351968434857	10.2077309710135	9.75070296766555	10.0553918582198	9.60364343632278	10.3406830869343
LNP1	3.93691945174077	3.96802490432015	3.97358290376267	3.85272425839654	3.85265784976256	3.85296318748847	4.20182571011212	4.17248933804043
TMEM45A	-0.570317239726414	-0.591775576411749	-0.600762755487765	-0.600787289345386	-0.600789616479121	-0.600778912535358	-0.600800256932966	-0.600786717389201
ADGRG7	0	0	0	0	0	0	0	0
TFG	10.5594553483438	10.4967773817259	10.4285498909485	10.4277605104414	10.2250770821873	10.487454847568	10.0743371848858	10.429911307824
ABI3BP	0.232877287128551	0.232916868392346	0.232889819303509	0.239586342561257	0.28411742487121	0.232861226669103	0.244818804139447	0.232847414716975
IMPG2	1.61795731757298	1.58003726836975	1.57996746751852	1.62612663188755	1.61893654925563	1.62240464369196	1.57979618379462	1.59343651099973
SENP7	10.8241593180064	10.8283952689548	11.0675162732343	10.7632415546966	10.7609432366982	11.0415123766259	10.9787272043628	11.1842356114666
TRMT10C	11.3527664224382	11.4275971396432	11.4835691633485	11.4966909368532	11.5461961933038	11.6173013898811	11.5633727507271	11.8230364714569
PCNP	12.9573711304138	12.9397216260605	13.0517671421945	13.0915862018092	13.161062280477	13.0987522253094	13.0770812584454	13.2807393610832
ZBTB11	9.73529084246966	9.64127015896682	9.88001109325601	10.0608322151766	9.77790846573002	9.89428007795761	9.80035622444793	9.97202517042831
RPL24	11.6564231675125	11.6489582375452	11.9280209968048	11.8145969909922	11.4375172951676	11.5483706119665	11.4983398622227	11.7712101781572
CEP97	8.80682564710355	9.15075807201372	8.96093159423416	8.49140999597867	8.02354710189726	8.22550812498803	8.56631258450801	8.54758254243952
NXPE3	9.40127287540386	9.39638823076581	8.69771932983725	9.37600282048312	9.14406175947907	9.56544828314683	9.37124436041801	8.9149286234804
NFKBIZ	10.1260380555249	10.12951824414	10.1599283389228	10.2619816803804	9.32329285718586	9.01693214778931	9.74734651642584	10.0812383233933
ZPLD1	0	0	0	0	0	0	0	0
ALCAM	8.66358631059631	8.02552068267996	8.36174376486565	8.34321744119713	7.86610116462253	7.80309852188141	7.55051227840915	8.31060627812457
CBLB	10.9105078784072	11.374227921061	10.7482413466388	11.1507886702859	10.6301134101485	11.0053328045735	11.059132915955	10.9356669151489
CCDC54	0	0	0	0	0	0	0	0
BBX	10.2800716344322	10.4439016063718	10.4634175770817	10.5531599641474	10.5465362986894	10.7540410481494	10.2652883380978	10.8986695835643
CD47	11.3801919679212	11.0626728423454	11.5770003134993	11.2726305748319	11.4811421452234	11.1129904360754	11.4465783237973	11.6953796810846
IFT57	9.84536331256586	9.90210647045184	9.52784710111684	9.51991708714386	10.0867895830123	10.2836963165813	10.2527629620152	9.03893176557452
HHLA2	4.9735926730315	4.85483102700631	4.7476266052106	4.71154657332802	5.6491251110462	5.34844686918747	4.95410487870946	4.71159329857515
MYH15	2.837766817667	2.80691699791508	2.7863749288965	3.10522318003656	2.85164535389803	2.78615380075235	2.78586126403322	2.80150224442535
CIP2A	9.24953332137968	9.63204271607692	9.71662552004739	9.57089430346386	9.15116113649144	9.97813547914437	9.59948575593371	9.97705546427264
DZIP3	9.54479492466042	9.12272195195724	9.09932314527938	9.68509818883482	9.49127529687838	9.59907363045342	9.25992756775208	9.60466264278799
RETNLB	0	0	0	0	0	0	0	0
TRAT1	12.3351153865049	11.9433194924389	12.1305072728346	12.2085846114363	12.8267039379576	12.662383894901	12.9083268403454	12.8209652409993
GUCA1C	-1.40190103831981	-1.4015509266771	-1.401784598776	-1.40221469409172	-1.40225980692565	-1.40205901317711	-1.38884463949957	-1.40220373573506
MORC1	-1.76173678389776	-1.76147227431368	-1.76164881374326	-1.76197375104666	-1.76200783382336	-1.76185613400984	-1.76217246343574	-1.75509894018574
C3orf85	0	0	0	0	0	0	0	0
DPPA2	0	0	0	0	0	0	0	0
DPPA4	-1.75402031052589	-1.76154840850596	-1.76174971139115	-1.76212022814676	-1.76215909176664	-1.76198611278841	-1.76234681422636	-1.76211078778643
NECTIN3	7.4623698654328	7.38059105360764	7.75210993640799	7.88078659045531	7.81069552218638	8.45588524803481	8.26279566970801	7.99105078731366
CD96	14.1131391093795	14.1052542621393	14.3040909217594	14.1591554393231	14.3198140951548	14.4949249346321	14.2865822656335	14.5378067711484
ZBED2	6.2957149609481	6.24706457387166	6.86739611190207	6.97061470852636	6.38396539274084	6.55078371116788	6.38096254151109	7.01212396311604
PLCXD2	6.02350150785883	5.92675805040124	6.40772434874856	6.39256937666161	6.5717638233135	6.13920214488454	6.56333907627244	6.84341352868144
PHLDB2	7.49784086388663	6.51655948152298	7.66250437966083	7.77882833002375	8.02396796344131	7.23049204833135	7.90158911796683	8.3582002048742
ABHD10	10.267874138798	10.6670412696077	10.0515807496816	9.5303279466382	10.7122982239556	10.6930488921885	10.2348339175256	9.17954314434101
TAGLN3	0.212816906705756	0.174977669031847	0.191115501054047	0.188377404347647	0.174905494556397	0.174923825314507	0.174887272338424	0.17491045933546
TMPRSS7	0	0	0	0	0	0	0	0
C3orf52	2.67013783215493	2.89099150803173	2.6558852234493	2.64090529628723	2.61071674880539	2.61084397306955	2.61059018777672	2.61075121572142
GCSAM	4.9580561228355	5.56323828975772	4.70219907483118	5.11579577994712	4.70320280925328	4.66827792043072	4.83769494478704	4.89305627755854
SLC9C1	-2.12181785613724	-2.11934227462913	-2.12175896200258	-2.12197650056906	-2.12199931825821	-2.12189775848153	-2.12210953425835	-2.12197095792511
CD200	4.65174823051745	4.21701039347155	4.21639761217504	4.6273344035074	4.37940819938631	4.21574858869468	4.2292414460103	4.52104758394796
BTLA	7.88839593771788	8.00258460665877	7.98247043147251	7.96363548049213	7.91531351486562	8.30195011802157	7.61544528819863	7.81874598253231
ATG3	10.8388876259713	10.7010328694646	10.7395370739294	10.8372139646237	10.8959835720308	10.7528403857825	10.9330485205704	10.8017165843995
SLC35A5	8.93540624757603	9.55579170116225	9.26607781228687	9.79283739479029	9.06711585755703	9.55827795681634	9.7636430999715	9.81666490497665
CCDC80	3.50929513019113	3.39099806030349	3.39060342710999	3.93110579207199	3.38990779152192	3.39018532300582	3.53058490246625	3.38998300166782
CD200R1L	0	0	0	0	0	0	0	0
CD200R1	9.51519043545144	9.67115436028376	9.72701445869391	9.09860584871822	8.90022559714054	8.91845745366652	8.92795650965124	9.20579712772917
GTPBP8	9.53575670280659	9.81572823449014	9.39202853748464	9.70644333366476	9.77180550303093	9.39503541674972	9.69413303896336	9.78297170806423
NEPRO	10.9937120398742	10.5554405502002	10.7755710376979	10.8564033565089	10.7358225250015	10.7174107317238	10.7803977848043	10.9582147428186
BOC	0	0	0	0	0	0	0	0
CFAP44	6.19080633362683	6.61683932074713	6.48772653395785	6.65591575768478	6.45668708224795	6.42570921606359	5.98530606236847	6.40371224069858
SPICE1	8.77623093953515	9.26950205717761	9.27308601153307	9.4692238449622	9.08554173717337	8.84081917347046	9.13943060444372	9.20819060700597
SIDT1	8.07629926240293	7.3080877266873	8.22726684120799	7.90437526459387	8.35258675027961	8.28490917980335	8.50578631856593	8.08723468514982
USF3	10.1004276057661	9.098044588628	9.4652368584678	9.0794277610421	9.68690247157514	9.89315884867619	9.90279626756927	10.1724257886616
NAA50	11.6415883397377	11.7217001853357	11.4414528705092	11.395823973456	12.0244391839405	12.0580738758334	11.8558491104948	11.4838730784855
ATP6V1A	11.0839181433059	11.0330721331857	11.241265913252	11.3459157599074	10.9491436592574	10.9566898154299	11.0370281063502	10.7582853353959
GRAMD1C	4.80477573697343	4.8068096121473	5.39924637217149	4.92277809170203	4.92048428611113	5.75736011782671	5.45270505578085	4.83267688629667
ZDHHC23	6.29386416306433	6.5712572469755	6.12975776583527	5.76468473897617	5.74392784691197	5.79932873752481	5.852501087455	6.28598406508665
CCDC191	7.36454386049663	7.38401501854597	7.51273672323432	7.70523350942578	7.16567227476564	6.2695686486547	6.90426527217227	7.08530356175503
QTRT2	9.6549022167975	10.0291611155673	9.5357849667252	9.68664646150435	9.81079987287609	9.67529388039388	8.80731916109934	9.60542445146292
DRD3	0	0	0	0	0	0	0	0
ZNF80	2.59278007562769	2.48562108410917	2.48545160251305	2.48517917589643	2.48515331023381	2.76090305159646	2.48503498838073	2.48518553242177
TIGIT	10.1910519673287	10.199605820226	10.2980457712563	10.107580743507	9.60624589290001	9.87040787495637	10.0086210959721	9.89966059282565
ZBTB20	7.56883238874962	7.13811810135756	6.84732879892518	6.8483732388892	7.29616549940529	7.36751417611611	7.27145783087517	7.12837953471919
GAP43	-2.12181785613724	-2.11934227462913	-2.12175896200258	-2.12197650056906	-2.12199931825821	-2.12189775848153	-2.12210953425835	-2.12197095792511
LSAMP	-0.753327996216877	-0.753293732824364	-0.753321663909329	-0.753343601516623	-0.753345682348697	-0.71799322840213	-0.753355196545083	-0.753343090094764
LINC03051	0	0	0	0	0	0	0	0
IGSF11	-2.11979295495379	-2.12161381495598	-2.12171525967224	-2.12190197814428	-2.12192156310397	-2.12183439195712	-2.12201616409115	-2.12189722076252
TEX55	0	0	0	0	0	0	0	0
UPK1B	0	0	0	0	0	0	0	0
B4GALT4	9.52978201655144	9.59278967270698	9.83649842089343	10.0969531652048	9.64519356899945	9.42746933902346	8.97160579101545	9.29007956408681
ARHGAP31	9.6541331415309	9.59228621770167	9.49246562429264	9.2376938720993	7.05953078179964	6.34767930741383	7.63579642978184	7.48117605651225
TMEM39A	10.089210568933	9.41369715363492	10.3600446628785	10.363886756646	10.5215015464006	10.2772505422382	9.84932632886776	10.6139727128355
POGLUT1	10.3831741574653	10.4423532605422	10.470997657724	10.3739973587512	10.0112861730496	10.2749204560465	10.2793813919251	10.4158317151006
TIMMDC1	11.2111892925685	11.402633137256	11.2752537130699	11.420043181651	11.2873083916122	11.1411393868898	11.178855444599	11.4455430855822
CD80	7.18714080204556	6.83566012626923	7.06107224536491	6.88453467304337	6.55202107541116	6.38837906636506	6.92401210063917	6.66523517080885
ADPRH	6.73248865461635	6.57727250899578	6.41364212770761	6.14092814390626	6.3821185267711	5.90633510293004	6.29672407612058	6.21353963625834
PLA1A	0.89558491331421	0.964842825641039	0.895605080961156	0.895535208850597	0.895528580818705	0.938109785377751	0.895498274329649	0.895536837858827
POPDC2	5.28336556675022	5.46974729573615	5.40293230896879	5.63388666059712	5.36753832288277	5.33860876084231	5.55130410571439	5.74313789843419
COX17	10.1834709473291	10.4224493653962	10.4055653558426	10.389637979809	9.94617219458712	9.90306274057969	10.120330619672	10.1838713945299
CFAP91	-2.12181785613724	-2.11934227462913	-2.12175896200258	-2.12197650056906	-2.12199931825821	-2.12189775848153	-2.12210953425835	-2.12197095792511
NR1I2	0	0	0	0	0	0	0	0
